name,link,image,description,reference,price_tunisianet,availability_tunisianet,price_mytek,availability_mytek
PC Portable LENOVO V15 G2 ITL i3 11é Gén 4Go 1To - Noir (82KB0021FE),https://www.mytek.tn/pc-portable-lenovo-v15-g2-itl-i3-11e-gen-4go-1to-noir-82kb0021fe.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82kb0021fe-2.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1115G4 ( 3.00 GHz up to 4,10 GHz Turbo max , 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 4 Go DDR4 - Disque Dur: 1 To HDD - Carte Graphique: Intel UHD Graphics avec WiFi, Bluetooth,1xUSB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1xRJ-45, 1x prise combinée casque/microphone (3,5 mm) - Couleur: Noir - Garantie: 1an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82KB0021FE,,,"1 099,000 DT",En stock
PC Portable LENOVO V15 IML i3 10è Gén 12Go 256Go SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-v15-iml-i3-10e-gen-12go-256go-ssd-gris-82nb001kfe-12g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82nb001kfe-12g.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core I3-10110U (2.10 GHz up to 4.10 GHz, 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 12 Go DDR4-2666 - Disque Dur: 256Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth,1xUSB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82NB001KFE-12G,,,"1 099,000 DT",En stock
PC Portable LENOVO V15 G2 ITL i3 11è Gén 8Go 1To - Noir,https://www.mytek.tn/pc-portable-lenovo-v15-g2-itl-i3-11e-gen-8go-1to-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82kb000efe-8g.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1115G4 ( 3.00 GHz up to 4,10 GHz Turbo max , 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4-3200 - Disque Dur: 1 To HDD - Carte Graphique: Intel UHD Graphics avec WiFi, Bluetooth,1xUSB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1xRJ-45, 1x prise combinée casque/microphone (3,5 mm) - Couleur: Noir - Garantie: 1an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82KB000EFE-8G,,,"1 099,000 DT",En stock
Pc Portable DELL Vostro 3400 i3 11è Gén 20Go 1To - Noir,https://www.mytek.tn/pc-portable-dell-vostro-3400-i3-11e-gen-20go-1to-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/n/6/n6004vn3400emea01_1_3.jpg,"Écran 14"" HD - Processeur: Intel Core i3-1115G4 ( 3.00 GHz up to 4,10 GHz Turbo max , 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 20 Go - Disque dur: 1 To HDD - Carte graphique: Intel HD Graphics avec WiFi, Bluetooth, 1x USB 2.0 Type-A , 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4,1x RJ-45, 1 prise jack pour casque 3.5 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",N6004VN3400EMEA01-20G,,,"1 099,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ITL6 i3 11è Gén 4G 256G SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15itl6-i3-11e-gen-4g-256g-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82h802b0fe-30.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i3-1115G4 (Up to 4,10 GHz, 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4 Go DDR4-3200 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm), 1x lecteur de carte, 1x connecteur d'alimentation - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82H802B0FE,,,"1 109,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ITL6 i3 11è Gén 4G 256G SSD - Sable,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15itl6-i3-11e-gen-4g-256g-ssd-sable.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82h802b2fe.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i3-1115G4 ( 3.00 GHz Up to 4,10 GHz Turbo max , 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4 Go DDR4-3200 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1 port USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm), 1x lecteur de carte, 1x connecteur d'alimentation - Couleur: Sable - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82H802B2FE,,,"1 109,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ITL6 i3 11è Gén 4Go 256Go SSD,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15itl6-i3-11e-gen-4g-256g-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82h802lkfg.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i3-1115G4 (3,00 GHz up to 4,10 GHz, 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4 Go DDR4-3200 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82H802LKFG,,,"1 109,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ITL6 i3 11è Gén 4Go 256Go SSD - Sable,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15itl6-i3-11e-gen-4go-256go-ssd-sable.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82h802m4fg.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i3-1115G4 ( 3.00 GHz Up to 4,10 GHz Turbo max , 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4 Go DDR4-3200 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1 port USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm) et lecteur de carte - Couleur: Sable - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82H802M4FG,,,"1 109,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ITL6 i3 11è Gén 4Go 256Go SSD - Bleu,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15itl6-i3-11e-gen-4go-256go-ssd-bleu.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82h802llfg.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i3-1115G4 ( 3.00 GHz Up to 4,10 GHz Turbo max , 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4 Go DDR4-3200 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm) et lecteur de carte - Couleur: Bleu - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82H802LLFG,,,"1 109,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ITL6 i3 11è Gén 4Go 256Go SSD,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15itl6-i3-11e-gen-4g-256go-ssd.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-82h802lkfg.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i3-1115G4 (3,00 GHz up to 4,10 GHz, 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4 Go DDR4-3200 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 1 an + Sac À Dos Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-82H802LKFG,,,"1 109,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ITL6 i3 11è Gén 4Go 256Go SSD - Bleu,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15itl6-i3-11e-gen-4g-256go-ssd-bleu.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-82h802llfg.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i3-1115G4 ( 3.00 GHz Up to 4,10 GHz Turbo max , 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4 Go DDR4-3200 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm) et lecteur de carte - Couleur: Bleu - Garantie: 1 an + Sac À Dos Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-82H802LLFG,,,"1 109,000 DT",En stock
PC Portable ASUS X515FA i3 10è Gén 4Go 1To - Silver,https://www.mytek.tn/pc-portable-asus-x515fa-i3-10e-gen-4go-1to-silver-x515fa-br204w.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/x/5/x515fa-br204w-20.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-10110U ( 2.10 GHz up to 4.10 GHz Turbo max , 4Mo Mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4Go - Disque Dur: 1 To HDD - Carte Graphique: Intel HD Graphics avec Wifi, Bluetooth, 1x USB Type-C 3.2 Gen 1, 2x USB Type-A 2.0, 1x USB Type-A 3.2 Gen 1, 1x DC-in, 1x HDMI 1.4 et lecteur de carte Micro SD - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",X515FA-BR204W,,,"1 119,000 DT",En stock
PC Portable LENOVO V15 G2 ITL i3 11è Gén 4Go 256Go SSD - Noir,https://www.mytek.tn/pc-portable-lenovo-v15-g2-itl-i3-11e-gen-4go-256go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82kb0001fe.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1115G4 ( 3.00 GHz up to 4,10 GHz Turbo max , 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 4 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UHD Graphics avec WiFi, Bluetooth, 1 port USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1xRJ-45, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation - Couleur: Noir - Garantie: 1an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82KB0001FE,,,"1 119,000 DT",En stock
PC Portable ASUS X515FA i3 10è Gén 4Go 1To - Silver,https://www.mytek.tn/pc-portable-asus-x515fa-i3-10e-gen-4g-1to-silver.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-x515fa-br204w.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-10110U ( 2.10 GHz up to 4.10 GHz Turbo max , 4Mo Mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 4 Go - Disque Dur: 1 To HDD - Carte Graphique: Intel HD Graphics avec Wifi, Bluetooth, 1x USB Type-C 3.2 Gen 1, 2x USB Type-A 2.0, 1x USB Type-A 3.2 Gen 1, 1x DC-in, 1x HDMI 1.4 et lecteur de carte Micro SD - Couleur: Silver - Garantie: 1 an + Sacoche & Souris Sans Fil Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-X515FA-BR204W,,,"1 119,000 DT",En stock
PC Portable ASUS X515FA i3 10è Gén 4Go 1To - Gris,https://www.mytek.tn/pc-portable-asus-x515fa-i3-10e-gen-4g-1to-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/u/bu-x515fa-br203w.jpg,"Écran 15.6"" HD LED - Processeur: Intel Core i3-10110U ( 2.10 GHz up to 4.10 GHz Turbo max , 4Mo Mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 - Mémoire RAM: 4 Go - Disque Dur: 1 To HDD - Carte Graphique: Intel HD Graphics avec Wifi, Bluetooth, 1x USB Type-C 3.2 Gen 1, 2x USB Type-A 2.0, 1x USB Type-A 3.2 Gen 1, 1x DC-in, 1x HDMI 1.4 et lecteur de carte Micro SD - Couleur: Gris - Garantie: 1 an + Sacoche & Souris Sans Fil Retrait en Magasin ou Livraison Gratuite pour Cet Article",BU-X515FA-BR203W,,,"1 129,000 DT",En stock
Pc Portable HP 15-dw3018nk i3 11è Gén 4Go 1To - Noir,https://www.mytek.tn/pc-portable-hp-15-dw3018nk-i3-11e-gen-4go-1to-noir-2r0n1ea.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/2/r/2r0n1ea_4.jpg,"Ecran 15.6"" HD - Processeur: Intel Core i3-1115G4 (4.10 GHz Turbo max, 6 Mo de mémoire cache, Dual-Core) - Systéme d'exploitation: Windows 10 Famille - Mémoire RAM: 4 Go DDR4-2666 MHz - Disque dur: 1 To HDD - Carte graphique: Intel UHD Graphics avec WiFi, Bluetooth, USB Type-C, HDMI 1.4b et RJ-45 - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",2R0N1EA,,,"1 129,000 DT",Epuisé
PC Portable LENOVO V15 IML i3 10è Gén 8Go 1To + 256Go SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-v15-iml-i3-10e-gen-8go-1to-256go-ssd-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82nb000gfe-8g-256ssd.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core I3-10110U ( 2.10 GHz up to 4.10 GHz , 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4-2666 - Disque Dur: 1 To + 256 Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82NB000GFE-8G-256SSD,,,"1 129,000 DT",Epuisé
PC Portable ASUS X509FA i3 10è Gén 4Go 1To - Silver,https://www.mytek.tn/pc-portable-asus-x509fa-i3-10e-gen-4go-1to-silver-x509fa-br952t.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/x/5/x509fa-br952t-20.jpg,"Écran 15.6"" HD - Processeur: Intel Core i3-10110U ( 2.10 GHz up to 4.10 GHz , 4Mo Mémoire cache, Dual-Core ) - Système d'exploitation: Windows 10 Famille - Mémoire RAM: 4 Go - Disque Dur: 1 To HDD - Carte Graphique: Intel HD Graphics avec Wifi, Bluetooth, 1x USB Type-C 3.2 Gen 1, 2x USB Type-A 2.0, 1x USB Type-A 3.2 Gen 1, 1x DC-in, 1x HDMI 1.4 et lecteur de carte Micro SD - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",X509FA-BR952T,,,"1 129,000 DT",Epuisé
PC Portable ASUS X515FA i3 10è Gén 4Go 1To - Gris,https://www.mytek.tn/pc-portable-asus-x515fa-i3-10e-gen-4go-1to-gris-x515fa-br203w.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/x/5/x515fa-br203w-10.jpg,"Écran 15.6"" HD LED - Processeur: Intel Core i3-10110U ( 2.10 GHz up to 4.10 GHz Turbo max , 4Mo Mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 - Mémoire RAM: 4Go - Disque Dur: 1 To HDD - Carte Graphique: Intel HD Graphics avec Wifi, Bluetooth, 1x USB Type-C 3.2 Gen 1, 2x USB Type-A 2.0, 1x USB Type-A 3.2 Gen 1, 1x DC-in, 1x HDMI 1.4 et lecteur de carte Micro SD - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",X515FA-BR203W,,,"1 129,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15IML05 i3 10è Gén 20Go 1To - Bleu,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15iml05-i3-10e-gen-20go-1to.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81wb00xyfg-20g.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i3-10110U (2,10 GHz up to 4,10 GHz, 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 20 Go DDR4-2666 - Disque Dur: 1 To - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm) et lecteur de carte - Couleur: Bleu - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81WB00XYFG-20G,,,"1 135,000 DT",En stock
PC Portable HP 15-dw3081nk i3 11è Gén 4Go 1To - Noir,https://www.mytek.tn/pc-portable-hp-15-dw3081nk-i3-11e-gen-4go-1to-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/f/6f957ea--1.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1115G4 ( 3,00 GHz up to 4.10 GHz , 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire: 4 Go DDR4-2666 MHz  - Disque dur: 1 To - Carte graphique: Intel® UHD Graphics, avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x RJ-45, 1 prise secteur Smart Pin, 1 prise combinée casque/microphone - Clavier de grande taille avec pavé numérique - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6F957EA,,,"1 135,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ADA6 AMD RYZEN 3 8G 512G SSD - Bleu,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada6-amd-ryzen-3-8g-512g-ssd-bleu.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82kr001jfe.jpg,"Ecran 15.6"" FULL HD - Processeur: AMD Ryzen™ 3 3250U ( 2.6 GHz up to 3.5 GHz Turbo max , L2: 1 Mo / L3: 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4-2400 - Disque Dur: 512 Go SSD - Carte Graphique: AMD Radeon intégrée avec Wifi - Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm) et lecteur de carte - Couleur: Bleu - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82KR001JFE,,,"1 135,000 DT",En arrivage
PC Portable HP 15-dw3077nk i3 11è Gén 4Go 1To - Silver,https://www.mytek.tn/pc-portable-hp-15-dw3077nk-i3-11e-gen-4go-1to-silver.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/f/6f953ea-4.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1115G4 ( 3,00 GHz up to 4.10 GHz , 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire: 4 Go DDR4-2666 MHz  - Disque dur: 1 To - Carte graphique: Intel® UHD Graphics, avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x RJ-45, 1 prise secteur Smart Pin, 1 prise combinée casque/microphone - Clavier de grande taille avec pavé numérique - Couleur: Silver - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6F953EA,,,"1 135,000 DT",En stock
PC Portable HP 15-dw3080nk i3 11è Gén 4Go 1To - Gris,https://www.mytek.tn/pc-portable-hp-15-dw3080nk-i3-11e-gen-4go-1to-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/6/f/6f956ea.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1115G4 ( 3,00 GHz up to 4.10 GHz Turbo max , 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire: 4 Go DDR4- 2666 MHz - Disque dur: 1 To - Carte graphique: Intel® UHD Graphics, avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x RJ-45, 1x prise combinée casque/microphone, 1 prise secteur Smart Pin - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",6F956EA,,,"1 135,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15ITL6 i3 11è Gén 12Go 1To - Sable,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15itl6-i3-11e-gen-12go-1to-sable.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/2/82h8020sfg-12g.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i3-1115G4 ( 3.00 GHz Up to 4,10 GHz Turbo max , 6 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 12 Go DDR4-3200 - Disque Dur: 1 To HDD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm) et lecteur de carte - Couleur: Sable - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",82H8020SFG-12G,,,"1 139,000 DT",En stock
PC Portable LENOVO IdeaPad 3 15IML05 i3 10è Gén 20Go 1To - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15iml05-i3-10e-gen-20go-1to-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/8/1/81wb00xwfg-20g.jpg,"Écran 15.6"" FULL HD - Processeur: Intel Core i3-10110U ( 2,10 GHz up to 4,10 GHz Turbo max , 4 Mo de mémoire cache, Dual-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 20 Go DDR4-2666 - Disque Dur: 1 To HDD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm) et lecteur de carte - Couleur: Gris - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite pour Cet Article",81WB00XWFG-20G,,,"1 139,000 DT",En stock
