name,link,image,description,reference,price_tunisianet,availability_tunisianet
Pc portable HP Victus 15-fb0020nk / Ryzen 5 5600H / 24 Go / RTX 3050 4G,https://www.tunisianet.com.tn/pc-portable-tunisie/60161-pc-portable-hp-victus-15-fb0020nk-ryzen-5-5600h-24-go-rtx-3050-4g.html,https://www.tunisianet.com.tn/277978-home/pc-portable-hp-victus-15-fb0020nk-ryzen-5-5600h-24-go-rtx-3050-4g.jpg,"Écran 15.6 "" Full HD IPS - Processeur AMD Ryzen 5 5600H , up to 4.2 Ghz, 16 Mo de mémoire cache - Mémoire 24 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce RTX 3050 , 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Garantie 1 an",6U8W2EA-24,"2 709,000 DT",En stock
Pc Portable Dell Vostro 15 3510 / i7 11è Gén / 24 Go / MX350 2G,https://www.tunisianet.com.tn/pc-portable-tunisie/55361-pc-portable-dell-vostro-15-3510-i7-11e-gen-24-go-mx350-2g.html,https://www.tunisianet.com.tn/242463-home/pc-portable-dell-vostro-15-3510-i7-11e-gen-24-go-mx350-2g.jpg,"Ecran 15.6"" Full HD LED - Processeur Intel Core i7-1165G7, up to 4.7 GHz, 12 Mo de mémoire cache - Mémoire 24 Go - Disque SSD 256 Go + 1 To - Carte graphique NVIDIA GeForce MX350, 2 Go de mémoire dédiée - Lecteur de cartes - HDMI - RJ45 - Wifi - Bluetooth 5.0 - Garantie 1 an",735935-3510-24,"2 714,000 DT",En stock
Pc portable Asus VivoBook Pro 14 OLED / Ryzen 5 5600H / 8 Go / RTX 3050 4G / Bleu,https://www.tunisianet.com.tn/pc-portable-pro/61261-pc-portable-asus-vivobook-pro-14-oled-ryzen-5-5600h-8-go-rtx-3050-4g.html,https://www.tunisianet.com.tn/284186-home/pc-portable-asus-vivobook-pro-14-oled-ryzen-5-5600h-8-go-rtx-3050-4g.jpg,"Ecran 14"" Dalle OLED 2880 x 1800p - Processeur AMD Ryzen 5 5600H, up to 4.2 Ghz, 16 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire Dédiée - Wifi 6 - Bluetooth - clavier rétroéclairé - USB 3.2 - USB Type C HDMI - Lecteur Carte SD - Refroidissement à double ventilation avec ASUS IceCool Plus - Couleur Bleu - Garantie 2 ans",M3401QC-KM019W-2Y,"2 719,000 DT",En stock
Pc Portable Lenovo ThinkPad E14 Gen 2 / i5 11è Gén / 8 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/57695-pc-portable-lenovo-thinkpad-e14-gen-2-i5-11e-gen-8-go.html,https://www.tunisianet.com.tn/260105-home/pc-portable-lenovo-thinkpad-e14-gen-2-i5-11e-gen-8-go.jpg,"Ecran 14"" FHD IPS - Processeur Intel Core i5-1135G7, up to 4.2 Ghz, 8 Mo de cache - 8 Go de mémoire - Disque SSD 512 Go - Carte graphique NVIDIA GeForce MX350 , 2 Go de mémoire dédiée - Lecteur d'empreintes digitales - Webcam HD 720p - Wifi - Bluetooth - HDMI - RJ45  - 1x USB 3.2 - 1x USB 2.0 - 1x USB 3.0 Type C Thunderbolt 4 - Couleur Noir - Garantie 1 an",20TA006LFE,"2 719,000 DT",En stock
Pc portable Asus VivoBook 14 S413EQ / i7 11è Gén / 16 Go / MX350 2G,https://www.tunisianet.com.tn/pc-portable-tunisie/61263-pc-portable-asus-vivobook-14-s413eq-i7-11e-gen-16-go-mx350-2g-noir.html,https://www.tunisianet.com.tn/284191-home/pc-portable-asus-vivobook-14-s413eq-i7-11e-gen-16-go-mx350-2g-noir.jpg,"Ecran 14"" FHD IPS - Processeur Intel Core i7-1165G7, up to 4.7 Ghz, 12 Mo de mémoire cache - Mémoire 16 Go - Disque SSD 512 Go - Carte graphique Nvidea Geforce MX350, 2 Go de mémoire dédiée - Clavier chiclet rétroéclairé - Lecteur de cartes - Wifi - Bluetooth - USB 2.0 - USB 3.2 - USB 3.2 Type-C - HDMI 1.4 - Webcam - Couleur Noir - Windows 11 - Garantie 2 ans",S413EQ-EK579W-2Y,"2 719,000 DT",En stock
PC Portable ASUS TUF Gaming A15 TUF506ICB-HN108W / Ryzen 5 4600H / RTX 3050 4G / 8 Go / Win 11,https://www.tunisianet.com.tn/pc-portable-tunisie/58149-pc-portable-asus-tuf-gaming-a15-tuf506icb-hn108w-ryzen-5-4600h-rtx-3050-4g-8-go-win-11.html,https://www.tunisianet.com.tn/263383-home/pc-portable-asus-tuf-gaming-a15-tuf506icb-hn108w-ryzen-5-4600h-rtx-3050-4g-8-go-win-11.jpg,"Ecran 15.6"" IPS Full HD 144Hz - Processeur AMD RYZEN R5-4600H, up to 4.0 Ghz, 8 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire Dédiée - Ethernet - Wifi - Bluetooth 5.2 - 1x USB 3.2 Type C - 2x USB 3.2 - 1x USB 2.0 - 1x HDMI - Webcam avec Micro - Clavier rétroéclairé - Windows 11 - Garantie 1 an",TUF506IC-HN108W,"2 719,000 DT",En stock
PC Portable HP Victus 16-d1021nk / i5-12500H / 8 Go / GTX 1650 4G / Bleu + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/60335-pc-portable-hp-victus-16-d1021nk-i5-12500h-8-go-gtx-1650-4g-bleu.html,https://www.tunisianet.com.tn/283873-home/pc-portable-hp-victus-16-d1021nk-i5-12500h-8-go-gtx-1650-4g-bleu.jpg,"Écran 16.1"" Full HD IPS - Processeur Intel Core i5-12500H , 12ème Génération, up to 4,5 GHz, 18 Mo de mémoire cache - Mémoire 8 Go DDR5 - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce GTX 1650 , 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Couleur Bleu - Garantie 1 an + Casque Gaming Hyperx Offert OU Souris Gaming Hyperx Offerte",6U8X5EA,"2 729,000 DT",En stock
Pc portable Dell Gaming G15 5511 / i5 11è Gén / 12 Go / RTX 3050 4G / 512 Go SSD,https://www.tunisianet.com.tn/pc-portable-tunisie/53735-pc-portable-dell-gaming-g15-5511-i5-11e-gen-12-go-rtx-3050-4g-512-go-ssd.html,https://www.tunisianet.com.tn/278726-home/pc-portable-dell-gaming-g15-5511-i5-11e-gen-12-go-rtx-3050-4g-512-go-ssd.jpg,"Ecran 15.6"" FHD 120Hz - Processeur Intel Core i5-11400H, up to 4.5 Ghz, 12 Mo de mémoire cache - Mémoire 12 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée - Clavier rétroéclairé - Wifi 6 - Bluetooth - RJ45 - 3x USB 3.2 - 1x USB-C 3.2 - HDMI - Port casque/micro - Webcam HD - Couleur Noir - Garantie 1 an",5511G15-I5-12,"2 735,000 DT",En stock
Pc portable MSI Gaming GF63 Thin 10SCS / i5 10è Gén / 16 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/45459-pc-portable-msi-gaming-gf63-thin-10scs-i5-10e-gen-16-go.html,https://www.tunisianet.com.tn/182691-home/pc-portable-msi-gaming-gf63-thin-10scs-i5-10e-gen-16-go.jpg,"Ecran 15.6"" Full HD 144 Hz - Processeur Intel Core i5-10300H, up to 4.5 Ghz, 8 Mo de mémoire cache - Mémoire 16 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce GTX 1650 Ti, 4 Go de mémoire dédiée - Clavier rétroéclairé - Wifi - Bluetooth - 1x USB 3.2 Type-C - 3x USB 3.2 - HDMI - RJ45 - Webcam HD - Garantie 2 ans",GF6310SC-1202X-16,"2 748,000 DT",En stock
Pc portable Dell Gaming G15 5511 / i5 11è Gén / 8 Go / RTX 3050 4G / 512 Go SSD,https://www.tunisianet.com.tn/pc-portable-tunisie/61425-pc-portable-dell-gaming-g15-5511-i5-11e-gen-8-go-rtx-3050-4g-512-go-ssd.html,https://www.tunisianet.com.tn/285083-home/pc-portable-dell-gaming-g15-5511-i5-11e-gen-8-go-rtx-3050-4g-512-go-ssd.jpg,"Ecran 15.6"" FHD 120Hz - Processeur Intel Core i5-11260H, up to 4.4 Ghz, 12 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée - Clavier rétroéclairé - Wifi 6 - Bluetooth - RJ45 - 3x USB 3.2 - 1x USB-C 3.2 - HDMI - Port casque/micro - Webcam HD - Couleur Noir - Garantie 1 an",5511G15I5,"2 749,000 DT",En stock
Pc portable MSI Gaming GF63 Thin 11SC / i5 11è Gén / 16 Go / GTX 1650 4G + Sac à dos MSI Essential G34,https://www.tunisianet.com.tn/pc-portable-tunisie/59524-pc-portable-msi-gaming-gf63-thin-11sc-i5-11e-gen-16-go-gtx-1650-4g-sac-a-dos-msi-essential-g34.html,https://www.tunisianet.com.tn/274079-home/pc-portable-msi-gaming-gf63-thin-11sc-i5-11e-gen-16-go-gtx-1650-4g-sac-a-dos-msi-essential-g34.jpg,"Ecran 15.6"" Full HD IPS 144 Hz - Processeur Intel Core i5-11400H, up to 4.5 Ghz, 12 Mo de mémoire cache - Mémoire 16 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce GTX 1650, 4 Go de mémoire dédiée - Clavier rétroéclairé Rouge - Wifi 6 - Bluetooth 5.2 - USB 3.2 Type-C - USB 3.2 - HDMI - RJ45 - Webcam HD - Garantie 2 ans + Sac à dos MSI Essential G34 (G34-N1XXX20-808)",GF63-613X-2Y-16,"2 758,000 DT",En stock
PC Portable Lenovo IdeaPad Gaming 3 15IHU6 / i5-11320H / 8 Go / RTX 3050 Ti 4GB / Noir + Souris Gaming Lenovo M100 Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/57808-pc-portable-lenovo-ideapad-gaming-3-15ihu6-i5-11320h-8-go-rtx-3050-ti-4gb-noir-souris-gaming-lenovo-m100-offerte.html,https://www.tunisianet.com.tn/261056-home/pc-portable-lenovo-ideapad-gaming-3-15ihu6-i5-11320h-8-go-rtx-3050-ti-4gb-noir-souris-gaming-lenovo-m100-offerte.jpg,"Écran 15.6"" IPS Full HD 120 Hz - Processeur Intel Core i5-11320H , up to 4.5 Ghz, 8 Mo de cache - Mémoire 8 Go - Disque SSD 512 Go - Carte graphique Nvidia RTX 3050 Ti , 4 Go de mémoire GDDR6 dédiée - Wifi 6 - Bluetooth 5.0 - 2x USB 3.2 - 1x USB-C 3.2 - HDMI 2.0 - RJ45  - Clavier Retroéclairé - Windows 11 - Couleur Noir - Garantie 2 ans + Souris Gaming Lenovo M100 Offerte",82K101AHFG-2Y,"2 759,000 DT",En stock
PC Portable Asus ExpertBook B1 B1500 / i5 11è Gén / 24 Go / MX330 2G / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/55698-pc-portable-asus-expertbook-b1-b1500-i5-11e-gen-24-go-mx330-2g-noir.html,https://www.tunisianet.com.tn/244549-home/pc-portable-asus-expertbook-b1-b1500-i5-11e-gen-24-go-mx330-2g-noir.jpg,"Ecran 15.6"" Full HD LCD IPS - Processeur Intel Core i5-1135G7, up to 4.2 Ghz, 8 Mo de mémoire cache - Mémoire 24 Go - Disque SSD 512 Go - Carte graphique Nvidea Geforce MX330, 2 Go de mémoire dédiée - Lecteur d'empreintes digitales - Lecteur de cartes - Wifi 6 - Bluetooth 5.2 - RJ45 - USB-C - Thunderbolt 4 - USB 3.2 - USB 2.0 - HDMI 1.4 - VGA - Webcam avec Micro - Couleur Noir - Garantie 2 ans",B1500CEP-BQ0622-24,"2 764,000 DT",En stock
Pc portable HP Victus 15-fa0017nk  / i5-12500H / 32 Go / GTX 1650 4G,https://www.tunisianet.com.tn/pc-portable-tunisie/60159-pc-portable-hp-victus-15-fa0017nk-i5-12500h-32-go-gtx-1650-4g.html,https://www.tunisianet.com.tn/277962-home/pc-portable-hp-victus-15-fa0017nk-i5-12500h-32-go-gtx-1650-4g.jpg,"Écran 15.6 "" Full HD IPS- Processeur Intel Core i5-12500H , 12ème Génération, up to 4.5 Ghz, 18 Mo de mémoire cache - Mémoire 32 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce GTX 1650 , 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Garantie 1 an",6U8V4EA-32,"2 765,000 DT",En stock
Pc portable MSI Gaming GF63 Thin 11SC / i5 11è Gén / 24 Go / GTX 1650 4G,https://www.tunisianet.com.tn/pc-portable-tunisie/55108-pc-portable-msi-gaming-gf63-thin-11sc-i5-11e-gen-24-go-gtx-1650-4g.html,https://www.tunisianet.com.tn/240656-home/pc-portable-msi-gaming-gf63-thin-11sc-i5-11e-gen-24-go-gtx-1650-4g.jpg,"Ecran 15.6"" Full HD IPS 144 Hz - Processeur Intel Core i5-11400H, up to 4.5 Ghz, 12 Mo de mémoire cache - Mémoire 24 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce GTX 1650, 4 Go de mémoire dédiée - Clavier rétroéclairé Rouge - Wifi 6 - Bluetooth 5.2 - USB 3.2 Type-C - USB 3.2 - HDMI - RJ45 - Webcam HD - Garantie 2 ans",GF63TH11SC-613X-24,"2 768,000 DT",En stock
Pc Portable Dell Latitude 3520 / i7 11è Gén / 24 Go / 256 Go SSD,https://www.tunisianet.com.tn/pc-portable-tunisie/58373-pc-portable-dell-latitude-3520-i7-11e-gen-24-go-256-go-ssd.html,https://www.tunisianet.com.tn/264719-home/pc-portable-dell-latitude-3520-i7-11e-gen-24-go-256-go-ssd.jpg,"Ecran 15.6"" LED FHD - Processeur Intel Core i7-1165G7, up to 4.7 GHz, 12 Mo de mémoire cache - Mémoire 24 Go - Disque 256 Go SSD M.2 NVME - Carte graphique Intel Iris Xe - Lecteur de cartes - USB 3.1 Type-C - USB 3.1 - HDMI - Wifi - Bluetooth 5.1 - Garantie 1 an",3520I7-24,"2 774,000 DT",En stock
Pc portable Asus Zenbook 14 UM425UA / Ryzen 5 5500U / 8 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/53682-pc-portable-asus-zenbook-14-um425ua-ryzen-5-5500u-8-go.html,https://www.tunisianet.com.tn/230765-home/pc-portable-asus-zenbook-14-um425ua-ryzen-5-5500u-8-go.jpg,"Ecran 14"" LED Full HD IPS - Processeur AMD Ryzen 5- 5500U , up to 4 GHz , 11 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go SSD - AMD Radeon Graphics - Lecteur de cartes - 1x USB 3.1- 2x USB Type C - 1x HDMI - Wi-Fi 6 AX - Bluetooth 5.0 - Caméra HD - Windows 10 - Garantie 2 ans",UM425UA-KI174R-2Y,"2 779,000 DT",Sur commande
Pc portable Dell Gaming G15 5511 / i5 11è Gén / 16 Go / RTX 3050 4G / 512 Go SSD,https://www.tunisianet.com.tn/pc-portable-tunisie/53736-pc-portable-dell-gaming-g15-5511-i5-11e-gen-16-go-rtx-3050-4g-512-go-ssd.html,https://www.tunisianet.com.tn/278727-home/pc-portable-dell-gaming-g15-5511-i5-11e-gen-16-go-rtx-3050-4g-512-go-ssd.jpg,"Ecran 15.6"" FHD 120Hz - Processeur Intel Core i5-11400H, up to 4.5 Ghz, 12 Mo de mémoire cache - Mémoire 16 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée - Clavier rétroéclairé - Wifi 6 - Bluetooth - RJ45 - 3x USB 3.2 - 1x USB-C 3.2 - HDMI - Port casque/micro - Webcam HD - Couleur Noir - Garantie 1 an",5511G15-I5-16,"2 779,000 DT",En stock
PC Portable Lenovo IdeaPad Gaming 3 15ACH6 / Ryzen 5 5600H / 24 Go / RTX 3050 4GB / Noir + Souris Gaming Lenovo M100 Offerte,https://www.tunisianet.com.tn/pc-portable-gamer/59719-pc-portable-lenovo-ideapad-gaming-3-15ach6-ryzen-5-5600h-24-go-rtx-3050-4gb-noir-souris-gaming-lenovo-m100-offerte.html,https://www.tunisianet.com.tn/274574-home/pc-portable-lenovo-ideapad-gaming-3-15ach6-ryzen-5-5600h-24-go-rtx-3050-4gb-noir-souris-gaming-lenovo-m100-offerte.jpg,"Ecran 15.6"" IPS Full HD 120 Hz - Processeur AMD Ryzen 5 5600H, up to 4.2 GHz, 16 Mo de mémoire cache - Mémoire 24 Go - Disque 512 Go SSD - Carte graphique NVIDIA GeForce 3050, 4 Go de mémoire dédiée GDDR6 - Wi-Fi 6 - Bluetooth 5.0 - Clavier Retroéclairé - 2x USB 3.2 - USB-C 3.2 - HDMI 2.0 - RJ-45 - Windows 11 - Couleur Noir - Garantie 2 ans + Souris Gaming Lenovo M100 RGB Offerte",82K201D6FG-2Y-24,"2 794,000 DT",En stock
Pc portable HP Victus 15-fb0020nk / Ryzen 5 5600H / 32 Go / RTX 3050 4G,https://www.tunisianet.com.tn/pc-portable-tunisie/60162-pc-portable-hp-victus-15-fb0020nk-ryzen-5-5600h-32-go-rtx-3050-4g.html,https://www.tunisianet.com.tn/277986-home/pc-portable-hp-victus-15-fb0020nk-ryzen-5-5600h-32-go-rtx-3050-4g.jpg,"Écran 15.6 "" Full HD IPS - Processeur AMD Ryzen 5 5600H , up to 4.2 Ghz, 16 Mo de mémoire cache - Mémoire 32 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce RTX 3050 , 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Garantie 1 an",6U8W2EA-32,"2 795,000 DT",En stock
PC portable HP Victus 15-fb0019nk / Ryzen 7 5800H / 12 Go / GTX 1650 4G,https://www.tunisianet.com.tn/pc-portable-tunisie/58622-pc-portable-hp-victus-15-fb0019nk-ryzen-7-5800h-12-go-gtx-1650-4g.html,https://www.tunisianet.com.tn/266665-home/pc-portable-hp-victus-15-fb0019nk-ryzen-7-5800h-12-go-gtx-1650-4g.jpg,"Écran 15.6 "" Full HD IPS- Processeur AMD Ryzen 7 5800H , up to 4.4 Ghz, 16 Mo de mémoire cache - Mémoire 12 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce GTX 1650, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Garantie 1 an",6U8W1EA-12,"2 799,000 DT",En stock
Tablette Ordinateur Portable HUAWEI MateBook E / 8 Go / 128 Go,https://www.tunisianet.com.tn/tablette/59006-tablette-ordinateur-portable-huawei-matebook-e-8-go-128-go.html,https://www.tunisianet.com.tn/269540-home/tablette-ordinateur-portable-huawei-matebook-e-8-go-128-go.jpg,"Ecran 12.6"" OLED FulView 2560 x 1600p - Processeur Intel Core i3-1110G4 , Puce graphique Intel UHD - Windows 11 - RAM 8 Go - Mémoire 128 Go SSD - Appareil Photo 13MP Autofocus, Flash (Arrière), 8MP Focale fixe (Frontale) - Batterie 42 Wh - Wifi 6 - Bluetooth 5.1 - 4 haut-parleurs - 4 microphones - USB-C (prise en charge de la recharge, du transfert de données et du DisplayPort) - Bouton d’alimentation à empreinte digitale - Couleur Gris - Garantie 1 an",DRC-W38,"2 799,000 DT",En stock
PC Portable ASUS TUF Gaming A15 TUF506ICB-HN108W / Ryzen 5 4600H / RTX 3050 4G / 16 Go / Win 11,https://www.tunisianet.com.tn/pc-portable-tunisie/58408-pc-portable-asus-tuf-gaming-a15-tuf506icb-hn108w-ryzen-5-4600h-rtx-3050-4g-16-go-win-11.html,https://www.tunisianet.com.tn/265089-home/pc-portable-asus-tuf-gaming-a15-tuf506icb-hn108w-ryzen-5-4600h-rtx-3050-4g-16-go-win-11.jpg,"Ecran 15.6"" IPS Full HD 144Hz - Processeur AMD RYZEN R5-4600H, up to 4.0 Ghz, 8 Mo de mémoire cache - Mémoire 16 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire Dédiée - Ethernet - Wifi - Bluetooth 5.2 - 1x USB 3.2 Type C - 2x USB 3.2 - 1x USB 2.0 - 1x HDMI - Webcam avec Micro - Clavier rétroéclairé - Windows 11 - Garantie 1 an",TUF506IC-HN108W-16,"2 804,000 DT",En stock
Pc Portable Lenovo ThinkPad E14 Gen 2 / i5 11è Gén / 16 Go,https://www.tunisianet.com.tn/pc-portable-tunisie/57696-pc-portable-lenovo-thinkpad-e14-gen-2-i5-11e-gen-16-go.html,https://www.tunisianet.com.tn/260110-home/pc-portable-lenovo-thinkpad-e14-gen-2-i5-11e-gen-16-go.jpg,"Ecran 14"" FHD IPS - Processeur Intel Core i5-1135G7, up to 4.2 Ghz, 8 Mo de cache - 16 Go de mémoire - Disque SSD 512 Go - Carte graphique NVIDIA GeForce MX350 , 2 Go de mémoire dédiée - Lecteur d'empreintes digitales - Webcam HD 720p - Wifi - Bluetooth - HDMI - RJ45  - 1x USB 3.2 - 1x USB 2.0 - 1x USB 3.0 Type C Thunderbolt 4 - Couleur Noir - Garantie 1 an",20TA006LFE-16,"2 809,000 DT",En stock
Pc Portable Dell Latitude 5420 / i5 11è Gén / 32 Go / 256 Go SSD,https://www.tunisianet.com.tn/pc-portable-tunisie/55808-pc-portable-dell-latitude-5420-i5-11e-gen-32-go-256-go-ssd.html,https://www.tunisianet.com.tn/245319-home/pc-portable-dell-latitude-5420-i5-11e-gen-32-go-256-go-ssd.jpg,"Ecran 14"" FHD - Processeur Intel Core i5-1135G7, up to 4.2 GHz, 8 Mo de mémoire cache - Mémoire 32 Go - Disque 256 Go SSD - Carte graphique Intel Iris Xe - USB 3.2 type C - USB 3.2 type A - RJ45 - HDMI - Webcam HD - Lecteur de cartes SD - Wifi 6 - Bluetooth 5.2 - Garantie 1 an",615770-5420-32,"2 823,000 DT",En stock
PC portable HP Victus 15-fb0019nk / Ryzen 7 5800H / 16 Go / GTX 1650 4G,https://www.tunisianet.com.tn/pc-portable-tunisie/58621-pc-portable-hp-victus-15-fb0019nk-ryzen-7-5800h-16-go-gtx-1650-4g.html,https://www.tunisianet.com.tn/266658-home/pc-portable-hp-victus-15-fb0019nk-ryzen-7-5800h-16-go-gtx-1650-4g.jpg,"Écran 15.6 "" Full HD IPS- Processeur AMD Ryzen 7 5800H , up to 4.4 Ghz, 16 Mo de mémoire cache - Mémoire 16 Go - Disque 512 Go SSD M.2 - Carte graphique Nvidia GeForce GTX 1650, 4 Go de mémoire dédiée - Wifi 6 - Bluetooth 5.2 - Clavier rétroéclairé - SuperSpeed USB Type-C - SuperSpeed USB Type-A - HDMI 2.1 - RJ45 - Lecteur de cartes - Caméra HP Wide Vision HD 720p - Windows 11 - Garantie 1 an",6U8W1EA-16,"2 826,000 DT",En stock
Pc Portable Dell Latitude 3520 / i7 11è Gén / 8 Go / 256 Go SSD,https://www.tunisianet.com.tn/pc-portable-tunisie/54062-pc-portable-dell-latitude-3520-i7-11e-gen-8-go-256-go-ssd.html,https://www.tunisianet.com.tn/233321-home/pc-portable-dell-latitude-3520-i7-11e-gen-8-go-256-go-ssd.jpg,"Ecran 15.6"" LED FHD - Processeur Intel Core i7-1165G7, up to 4.7 GHz, 12 Mo de mémoire cache - Mémoire 8 Go - Disque 256 Go SSD M.2 NVME - Carte graphique Intel Iris Xe - Lecteur de cartes - USB 3.1 Type-C - USB 3.1 - HDMI - Wifi - Bluetooth 5.1 - Garantie 3 ans",3520I7-3Y,"2 835,000 DT",Sur commande
Pc portable Asus VivoBook S15 S513EP / i7 11è Gén / 8 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/60175-pc-portable-asus-vivobook-s15-s513ep-i7-11e-gen-8-go-noir.html,https://www.tunisianet.com.tn/278072-home/pc-portable-asus-vivobook-s15-s513ep-i7-11e-gen-8-go-noir.jpg,"Ecran 15.6"" Full HD OLED - Processeur Intel Core i7- 1165G7 , up to 4.7 Ghz, 12 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce MX330, 2 Go de mémoire dédiée - Lecteur de cartes - Wifi - Bluetooth - USB 3.0 Type-C - HDMI - Webcam - Windows 11 - Couleur Noir - Garantie 2 ans",S513EP-L11084W-2Y,"2 839,000 DT",Sur commande
Pc portable Asus VivoBook S15 S513EP / i7 11è Gén / 8 Go / Gold,https://www.tunisianet.com.tn/pc-portable-tunisie/60176-pc-portable-asus-vivobook-s15-s513ep-i7-11e-gen-8-go-gold.html,https://www.tunisianet.com.tn/278081-home/pc-portable-asus-vivobook-s15-s513ep-i7-11e-gen-8-go-gold.jpg,"Ecran 15.6"" Full HD OLED - Processeur Intel Core i7- 1165G7 , up to 4.7 Ghz, 12 Mo de mémoire cache - Mémoire 8 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce MX330, 2 Go de mémoire dédiée - Lecteur de cartes - Wifi - Bluetooth - USB 3.0 Type-C - HDMI - Webcam - Windows 11 - Couleur Gold - Garantie 2 ans",S513EP-L11083W-2Y,"2 839,000 DT",Sur commande
PC Portable Lenovo IdeaPad Gaming 3 15IHU6 / i5-11320H / 16 Go / RTX 3050 Ti 4GB / Noir + Souris Gaming Lenovo M100 Offerte,https://www.tunisianet.com.tn/pc-portable-tunisie/57878-pc-portable-lenovo-ideapad-gaming-3-15ihu6-i5-11320h-16-go-rtx-3050-ti-4gb-noir-souris-gaming-lenovo-m100-offerte.html,https://www.tunisianet.com.tn/261667-home/pc-portable-lenovo-ideapad-gaming-3-15ihu6-i5-11320h-16-go-rtx-3050-ti-4gb-noir-souris-gaming-lenovo-m100-offerte.jpg,"Écran 15.6"" IPS Full HD 120 Hz - Processeur Intel Core i5-11320H , up to 4.5 Ghz, 8 Mo de cache - Mémoire 16 Go - Disque SSD 512 Go - Carte graphique Nvidia RTX 3050 Ti , 4 Go de mémoire GDDR6 dédiée - Wifi 6 - Bluetooth 5.0 - 2x USB 3.2 - 1x USB-C 3.2 - HDMI 2.0 - RJ45  - Clavier Retroéclairé - Windows 11 - Couleur Noir - Garantie 2 ans + Souris Gaming Lenovo M100 Offerte",82K101AHFG-2Y-16,"2 853,000 DT",En stock
